url,food,course,ingredients,instructions
https://www.kawalingpinoy.com/chicken-bicol-express/,Chicken Bicol Express,Main Entree,"1 tablespoon canola oil, 1 onion, peeled and chopped, 4 cloves garlic, peeled and minced, 1 thumb-size ginger, peeled and minced, 2 pounds boneless, skinless chicken thigh or breast meat, cut into 1-inch cubes, 1 tablespoon sauteed shrimp paste, 1 can (14 ounces) coconut cream, 10 pieces Thai chili peppers, stemmed and minced, 2 cups finger chilis, sliced, salt and pepper to taste","In a wide pan over medium heat, heat oil. Add onions, garlic, and ginger. Cook until aromatic.
Add chicken and cook, stirring occasionally, until lightly browned. 
Add shrimp paste and cook, stirring occasionally, for about 1 to 2 minutes until meat is evenly coated.
Add coconut cream and Thai chili peppers.
 Bring to a simmer, cover, and continue to cook for about 20 to 30 minutes or until chicken is cooked through and sauce is reduced and begins to render fat.
Add finger chilies and continue to cook for about 1 to 2 minutes.
Season with salt and pepper to taste. Serve hot."
https://www.kawalingpinoy.com/picadillo-with-potatoes/,Filipino-style Picadillo with Potatoes,Main Entree,"1 tablespoon canola oil, 1 small onion, peeled and chopped, 2 cloves garlic, peeled and minced, 1 pound ground beef, 3 large Roma tomatoes, chopped, 1 tablespoon fish sauce, 2 cups water or beef broth, 2 medium potatoes, peeled and cubed, salt and pepper to taste, 1 tablespoon canola oil, 1 onion, peeled and chopped, 2 cloves garlic, peeled and minced, 1 1/2 pounds ground beef, 1 tablespoon fish sauce, 1 cup tomato sauce, 1/2 cup crushed tomatoes, 1/2 cup water or beef broth, 2 medium potatoes, peeled and cubed, 2 medium carrots, peeled and cubed, 2 tablespoons raisins, 1/2 cup frozen green peas, thawed, 1/4 cup green olives, pitted, salt and pepper to taste","In a pan over medium heat, heat oil. Add onions and garlic and cook until limp.
Add ground beef and cook, breaking to pieces with the back of a spoon, until lightly browned. Drain excess fat, if any. 
Add fish sauce and cook for about 1 to 2 minutes.
Add tomatoes and cook, mashing with the back of a spoon until softened and release juice. 
Add water and bring to a boil. Lower heat, cover and cook for about 10 to 15 minutes or until beef is cooked through. 
Add potatoes. Cover and continue to simmer for about 3 to 5 minutes or until tender.
Season with salt and pepper to taste. Serve hot."
https://www.kawalingpinoy.com/cocido/,Cocido,Main Entree,"3 tablespoons canola oil, 3 saba bananas, peeled and halved, 1 pound bone-in beef shank, 1 large onion, peeled and quartered, 3 cloves garlic, peeled, 1 teaspoon peppercorns, 8 cups water, 2 teaspoons salt, 5 ounces chorizo de bilbao, 4 ounces ham slices, 1/2 whole chicken, cut into serving parts, 15 ounces garbanzo beans, drained, 1 head cabbage, quartered, 8 pieces green beans, stemmed, 1 bunch pechay, ends trimmed and leaves separated, 3 eggplants, 3 cloves garlic, peeled and minced, 2 tablespoons vinegar, 1 tablespoon oil, salt to taste","In a pot over medium heat, heat about 1 tablespoon of oil. Add beef shank and cook on both sides until lightly seared. Remove from pot and set aside.
Add water to the pot and bring to a boil. Return beef shanks and continue to boil, skimming scum that floats on top. 
When the broth has cleared, add onions, garlic, peppercorns, and salt. Lower heat, cover, and simmer for about 1 1/2 to 2 hours or until meat is tender.
In a wide pan, heat about 1 tablespoon of oil. Add bananas and cook, turning on sides as needed, until lightly browned. Remove from pan and set aside.
Add chorizo de bilbao. Cook, turning as needed, for about 1 to 2 minutes or until chorizo de bilbao releases color. Remove from pot and set aside.
Add another tablespoon of oil if needed. Add chicken and cook, turning on sides, until lightly browned. Remove from pot and drain on paper towels.
Add chicken, ham, and chorizo de bilbao to the pot and cook, skimming scum that floats on top, for about 15 to 20 minutes or until chicken is cooked through.
Add garbanzo beans and saba bananas and cook for about 3 to 5 minutes or until heated through.
 Add green beans and cabbage and cook until tender yet crisp.
 Add pechay and cook for another 1 minute. Season with additional salt as needed.
To serve, arrange meat and vegetables on a serving platter. Transfer broth into a serving tureen. Serve hot with berenjana sauce."
https://www.kawalingpinoy.com/pinakbet/,Pinakbet,"Main Entree, Side Dish","1 tablespoon canola oil, 1 onion, peeled and chopped, 2 cloves garlic, peeled and minced, 1/2 pound pork belly, cut into 1-inch cubes, 1 tablespoon shrimp paste, 2 Roma tomatoes, chopped, 2 cups water, 1/2 small kalabasa, peeled and cut into pieces, 8 okra, ends trimmed, 1/2 bunch long beans, ends trimmed and cut into 3-inch lengths, 1 medium ampalaya (bittermelon), seeded, halved and cut into 1-inch thick, 1 large eggplant, ends trimmed and cut into 1-inch thick, salt and pepper to taste","In pot over medium heat, heat oil. Add onions and garlic and cook, stirring regularly, until softened.
Add pork and cook, stirring occasionally, until lightly browned.
Add shrimp paste and continue to cook, stirring occasionally, until it begins to brown.
Add tomatoes and cook, mashing with the back of a spoon, until softened and have released juice.
Add water and bring to a boil. Lower heat, cover and cook for about 15 to 20 minutes or until meat is tender. Add more water in 1/2 cup increments as needed to maintain about 1 cup of liquid.
Add squash and cook for about 2 minutes or until almost tender.
Add long beans and continue to cook until tender-crisp.
Add ampalaya, eggplant, and okra. Continue to cook for about 4 to 5 minutes or until vegetables are tender yet crisp.
Season with salt and pepper to taste. Serve hot."
https://www.kawalingpinoy.com/oven-roasted-pigs-head/,Oven-Roasted Pig Head,Main Entree,"1 (4 to 5 pounds) pig head, 1/2 cup vinegar, 1 tablespoon salt, 1 teaspoon pepper, 1 teaspoon garlic powder","Pour vinegar over and massage on the meat.  Rub salt, pepper, and garlic powder all over the meat.
 Refrigerate, uncovered and skin side up, overnight to chill.
Remove from the refrigerator and with paper towels, pat down surfaces of meat to completely dry. Arrange on a roasting pan fitted with a rack. 
Bake in a preheated 180 F oven for about 3 to 3 1/2 hours. 
Increase temperature to 320 F and continue to cook for about 1 1/2 to 2 hours or until meat is cooked through and browns.
 Increase temperature to 430 F and continue to cook for about 40 to 50 minutes or until skin is golden and crunchy.
Remove roast pig from oven and allow to rest for about 5 to 10 minutes before slicing."
https://www.kawalingpinoy.com/tokwat-baboy/,Tokwa’t Baboy,"Appetizer, Main Entree","1 piece (about 1/2 pound) pork ear, 1 pound pork belly, water, 1 small onion, peeled and quarted, 1 head garlic, peeled and crushed, 2 bay leaves, 1 teaspoon peppercorns, 1 tablespoon salt, 1 package (16 ounces) block firm tofu, 1/2 cup oil, 1/2 cup pork broth (from boiling pork), 1 1/2 cups vinegar, 1/4 cup soy sauce, 1 teaspoon salt, 1/2 teaspoon pepper, 2 tablespoons sugar, 4 shallots, peeled and chopped, 2 Thai chili peppers, chopped","In a pot over medium heat, combine pork ear, pork belly, and enough water to cover. Add onions, garlic, bay leaves, peppercorns, and salt. Bring to a boil, skimming scum that floats on top.
Remove from heat and drain well, reserving 1/2 cup of the liquid. Allow to cool to touch and dice meat.
Lower heat, cover, and simmer for about 45 minutes to 1 hour or until meat is fork-tender.
Drain tofu from packing liquid. Wrap tofu block in paper towels and weigh down with a small plate or cup for about 15 to 20 minutes to excess moisture.
In a cast-iron skillet over high heat, heat oil until hot but not smoking. Add tofu and deep-fry, turning as necessary, until golden brown and crisp.
In a pan over medium heat, combine pork broth, vinegar, soy sauce, salt, pepper, and sugar. Bring to a boil, without stirring, for about 3 to 5 minutes.
With a slotted spoon, remove tofu from skillet and drain on paper towels. Cut into 1-inch cubes.
In a large bowl, combine diced pork, tofu cubes, shallots, and chili peppers. Pour vinegar dressing and gently toss to distribute.
Transfer into a serving platter and garnish with more chopped shallots and chili peppers."
https://www.kawalingpinoy.com/avocado-sago-jelly/,Avocado Sago Jelly,Dessert,"1/2 pack (48 grams) clear unflavored jelly, 1/2 cup sugar, 3 cups water, 6 avocados, lemon juice, 1/2 cup condensed milk, 1 cup all-purpose cream, 1 cup cooked mini sago","In a large pot, combine jelly mix, sugar, and 3 cups water. Over medium heat, cook while stirring into a near boil.
Once it starts to boil, remove from heat and pour the jelly liquid into a baking dish. Allow to cool at room temperature and refrigerate for about 1 hour to completely set. Cut into 1-inch cubes.
Cut the avocados in half and remove the pit. Using a large spoon, scoop the flesh and cut the flesh of five avocados into cubes. Drizzle with lemon juice.
In a food processor or blender, combine the remaining one avocado and condensed milk. Process into a puree consistency.
In a large bowl, combine all-purpose cream and avocado puree. Stir until blended.
Add avocado cubes, gelatin, and sago. Gently stir to distribute.
Refrigerate for about 1 to 2 hours to chill. Serve cold."
https://www.kawalingpinoy.com/bibingka/,Bibingka,Snack,"2 cups rice flour, 1/2 cup glutinous rice flour, 1 cup sugar, 1 tablespoon baking powder, 1 teaspoon salt, 1 1/2 cups coconut milk, 1/2 cup water, 3 eggs, beaten, 1/4 cup melted butter, 2 salted eggs, peeled and sliced lengthwise, 2 ounces cream cheese, sliced thinly (you can substitute kesong puti or queso de bola), margarine or butter, softened, Sugar to taste, Grated mature coconut","In a large bowl, combine rice flour, glutinous rice flour, sugar, baking powder, and salt. Whisk until well-combined.
Add coconut milk, water, butter, and eggs. Stir until smooth and well-blended.
Cover the batter and refrigerate overnight.
Rinse banana leaves under warm water and wipe off any dirt or grit. Using scissors, trim any thick edges and cut into circles large enough to cover bottom and sides of the pan.
Quickly pass and heat banana leaves over stove flames for a few seconds or until just softened. Line the pans, making sure the leaves are intact with no rips.
Pour the batter into the prepared pans up to 3/4 full. Arrange sliced salted eggs and cream cheese slices on top.
Arrange the filled tin molds in a single layer on a baking sheet and place in the oven on the lower rack. Bake in a 375 F oven for about 20 to 25 minutes or until a toothpick inserted in the middle comes out clean.
Transfer the baking sheet on the top rack and continue to cook for about 3 to 5 minutes or until lightly golden.
Remove from heat. Spread margarine or butter and sprinkle sugar on top. Garnish with grated coconut. Serve hot."
https://www.kawalingpinoy.com/ginataang-puso-ng-saging/,Ginataang Puso ng Saging,"Main Entree, Side Dish","2 large banana hearts (about 4 pounds), 2 tablespoons rock salt, 1 tablespoon canola oil, 1 onion, peeled and chopped, 3 cloves garlic, peeled and minced, 1/2 pound pork belly, diced, 1 tablespoon fish sauce, 1 can (13.5 ounces) coconut milk, 2 Thai chili peppers, stemmed and minced, salt and pepper to taste","Peel and discard the outer, fibrous skin layers of banana heart until you reach the lighter, softer core. 
Trim off the stem and discard. Cut into half and slice thinly. 
In a large bowl, place the shredded banana heart and rock salt. Let stand for about 10 to 15 minutes or until it begins to release liquid. Using hands, squeeze to release bitter sap. Rinse very well with cold water and drain.
In a wide pan over medium heat, heat oil. Add onions and garlic and cook until softened.
Add pork and cook, stirring occasionally, until lightly browned. 
Add fish sauce and continue to cook for about 1 to 2 minutes.
Add banana heart. Cook, stirring occasionally, for about 3 to 5 minutes or until releases liquid.
Add coconut milk and chili peppers. Lower heat, cover, and continue to cook for about 15 to 20 minutes or until vegetable is tender, pork is cooked through, and sauce is thickened. 
Season with salt and pepper to taste. Serve hot."
https://www.kawalingpinoy.com/paella/,Paella,Main Entree,"3 pounds whole chicken, cut into serving parts, 1 tablespoon sweet paprika, salt and pepper to taste, 2 tablespoons olive oil, 5 ounces chorizo de bilbao, sliced thickly, 3 cloves garlic, peeled and minced, 1 onion, peeled and chopped, 1 cup tomato sauce, 4 cups long grain rice, 1 teaspoon saffron threads, 6 cups warm water, 1 pound large shrimp, tendrils trimmed, 1 dozen mussels, or littleneck clam, scrubbed and bearded","In a bowl, combine chicken, sweet paprika, and salt and pepper to taste. Rub onto the chicken and marinate in the refrigerator for about 30 minutes.
In a paella pan or wide skillet over medium heat, heat olive oil. Add chorizo de bilbao and cook for about 2 to 3 minutes or until lightly browned. Remove from pan and set aside.
In the pan, add chicken pieces and cook, turning as needed, until lightly browned. Remove from pan and set aside.
Add more olive to the pan, if needed. Add onions and garlic and cook, stirring regularly, for about 2 to 3 minutes or until softened.
Add tomato sauce and cook until slightly reduced.
Add rice and stir quickly to fully coat with sauce.
Add water and bring to a boil.
Add chicken, chorizo de Bilbao, and saffron.
Add shrimps and mussels, tucking into the rice.
Cover pan, lower heat and simmer, without stirring, for about 15 to 20 minutes or until rice is fluffy and cooked through.
Increase heat to high and cook for an additional 1 to 2 minutes or until a toasted rice crust (socarrat) forms at the bottom.
Take the rice off the heat and allow it to rest, covered, for about 10 minutes before serving. Serve hot."
