url,food,course,ingredients,instructions
https://panlasangpinoy.com/chicken-gising-gising/,Chicken Gising-gising,Main Course,"2 lbs. chicken cut into serving pieces, 90 grams Knorr Ginataang Gulay Mix, ½ lb. winged bean sigarilyas, sliced, 2 long green chili pepper sliced, 5 Thai chili pepper optional, 1 tablespoon shrimp paste, 3 cups water, 1 onion chopped, 5 cloves garlic chopped, 2 thumbs ginger chopped, 3 tablespoons cooking oil","Heat oil in a pan. Sauté garlic, onion, and ginger.
Add chicken pieces. Stir fry until the exterior turns light brown in color.
Add 1 cup water. Let boil.
Combine Knorr Ginataang Gulay Mix with 2 cups water. Mix well and then pour into the pan. Cover and continue cooking between low to medium heat setting for 20 minutes.
Add shrimp paste, long green pepper, and winged beans. Cover the pan and continue cooking for 5 minutes.
Add Thai chili peppers if desired. Cook for 2 minutes more.
Transfer to a serving bowl. Serve hot with rice.
Share and enjoy!"
https://panlasangpinoy.com/bagnet-pancit-canton/,Bagnet Pancit Canton,Noodles,"1 lb. bagnet sliced, 12 shrimp cleaned, 8 Shiitake mushroom sliced in half, 1 carrot Julienne, ½ head cabbage chopped, 2 leaves Napa cabbage sliced, 12 snow peas, 1 red bell pepper julienne, 1 green bell pepper julienne, 2 tablespoons parsley minced, 1 onion thinly sliced, 5 cloves garlic crushed, ¼ cup soy sauce, 2 tablespoons oyster sauce, ¼ cup water, 3 tablespoons cooking oil, Ground black pepper to taste, ½ lb. Egg noodles pancit canton, 1 Knorr Pork Cube, 6 cups water","Prepare the egg noodles by boiling 6 cups of water in a cooking pot. Add Knorr Pork Cube. Stir until diluted. Put the egg noodles into the pot and toss. Continue cooking until the noodles are soft but not mushy. Set aside.
Heat oil in a clean pot. Sauté onion and garlic.
Once the onion softens, add mushrooms, carrot, cabbage, snow peas, bell peppers and parsley. Cook for 30 seconds.
Add shrimp. Toss and cook until the shrimp turns orange in color.
Add Napa cabbage, soy sauce, oyster sauce, and ¼ cup water. Toss and cook for 1 minute.
Put the egg noodles back into the pot. Toss until all the ingredients are well blended.
Season with ground black pepper and top with bagnet slices.
Serve warm. Share and enjoy!"
https://panlasangpinoy.com/utan-nga-langka/,Utan nga Langka Recipe,Main Course,"2 lbs. unripe jackfruit sliced, 1 Knorr Shrimp cube, 3 cups coconut milk, 2 cups bago leaves sliced, 1 cup dried fish dulong, 2 onions chopped, 5 cloves garlic chopped, 3 Thai chili pepper, 2 tablespoons vinegar, Fish sauce to taste, 3 tablespoons cooking oil","Heat oil in a large wok.
Sauté onion and garlic.
Add the dried fish once the onions soften. Cook for 1 minute.
Add unripe jackfruit. Cook while stirring for 2 to 3 minutes.
Add chili peppers and bago leaves. Stir.
Season with 1 tablespoon fish sauce and then pour-in the coconut milk. Let boil.
Add vinegar. Cook for 5 to 8 minutes.
Add Knorr Shrimp Cube. Continue cooking until the liquid evaporates completely.
Season with ground black pepper and fish sauce as needed.
Transfer to a serving plate. Serve with warm rice.
Share and enjoy!"
https://panlasangpinoy.com/pork-giniling-with-oyster-sauce/,Pork Giniling with Oyster Sauce,Main Course,"1 lb. ground pork, 2 potatoes diced, 1 onion diced, 2 to matoes diced, 3 cloves garlic minced, 2 ½ tablespoons soy sauce, 3 tablespoons oyster sauce, 1 cup water, ¼ cup cooking oil, Ground black pepper to taste","Heat oil in a pan. Once hot, pan-fry the diced potato until the exterior turns light brown in color. Remove the potatoes from the pan and set aside.
Using the remaining oil, sauté onion, garlic, and tomato.
Add ground pork once the onion softens. Cook while stirring for 2 minutes.
Pour the soy sauce into the pan and add water. Adjust the heat to low. Cook uncovered until the liquid reduces to half.
Add oyster sauce and cook for 5 minutes.
Put the fried potato back into the pan. Continue cooking for 2 to 3 minutes.
Season with ground black pepper.
Transfer to a serving bowl and serve. Share and enjoy!"
https://panlasangpinoy.com/chicken-gizzard-bicol-express/,Chicken Gizzard Bicol Express,Main Course,"1 lb. chicken gizzard, 40 g Knorr Ginataang Gulay Mix, 3 cups winged bean sigarilyas, sliced, 3 Thai chili pepper chopped, 1 onion diced, 3 cloves garlic crushed, 1 tablespoon shrimp paste bagoong alamang, Ground black pepper to taste, 2 cups water, 3 tablespoons cooking oil","Boil the chicken gizzard until tender. Set aside.
Heat oil in a pan. Sauté the garlic until it starts to brown. Add onion. Cook until it softens.
Put the boiled gizzards into the pan and sauté for 2 minutes.
Add shrimp paste and chili pepper. Stir.
Pour the water into the pan. Let it boil.
Add Knorr Ginataang Gulay Mix. Stir until well blended. Cover the pan and reduce the heat to low setting. Cook for 8 to 10 minutes.
Add winged beans. Stir and cook for 5 minutes.
Season with ground black pepper.
Transfer to a serving plate. Serve hot.
Share and enjoy!"
https://panlasangpinoy.com/tapa-and-egg-fried-rice/,Tapa and Egg Fried Rice,Breakfast Meal,"1 lb. horse meat sliced into thin pieces., 1 head garlic crushed, ½ cup soy sauce, ¼ teaspoon ground black pepper, 1 teaspoon salt, 2 teaspoons sugar, ¾ cups water, 1 ½ cups lemon lime soda, 4 tablespoons cooking oil, 4 cups leftover rice, 3 eggs beaten, 1 onion minced, ¼ cup green onion chopped, 1 red bell pepper minced, 3 tablespoons soy sauce, 2 teaspoons sesame oil, 1 teaspoon salt optional","Start making the tapa by combining garlic, soy sauce, salt, and ground black pepper in a bowl. Stir. Add the meat and mix well. Cover the bowl and refrigerate for at least 3 hours.
Slice the meat into thinner and smaller pieces as needed. Arrange it in a pan and pour-in water and cooking oil. Let boil.
Add the lemon lime soda. Continue cooking uncovered until the liquid completely evaporates.
Fry the tapa in remaining oil for 2 minutes. Remove from the pan and set aside.
Make the egg fried rice by frying the eggs in the remaining oil.
Once completely cooked, cut the eggs into smaller pieces using your spatula.
Add onion, half of the green onions, and bell pepper. Cook for 2 minutes while continuously stirring.
Put the leftover rice into the pan and then toss until all the ingredients are well distributed.
Add soy sauce and sesame oil. Continue to stir fry for 3 to 5 minutes. Note: You may add salt if needed.
Top with remaining green onions. Transfer to a serving plate and serve with the fried tapa. Share and enjoy!"
https://panlasangpinoy.com/chili-garlic-oil-recipe/,Chili Garlic Oil Recipe,Condiment,"¼ lb. fresh Thai chili pepper, 2 heads garlic, 2 cups canola oil, 1 star anise, 2 bay leaves, 1 tablespoon hoisin sauce, 1 tablespoon white vinegar, 1 teaspoon brown sugar, 1 ½ teaspoons salt","Mince the chili peppers and garlic. Note: you can do it manually or use a food processor. It is also possible to use a blender. In case you decide to go with the latter, the oil should also be added.
Pour the oil in a pan and then add the minced garlic and chili pepper. Adjust the heat to the lowest setting.
Add star anise and bay leaves. Cook in a low temperature setting for 30 minutes.
Remove the star anise and bay leaves. Add vinegar. Continue cooking until the chilies turn dark. Note: this usually takes around 10 minutes. Remember to always set the heat to the lowest setting all throughout the process.
Turn the heat off. Add hoisin sauce, sugar, and salt. Stir until well blended. Let the chili garlic oil cool down to room temperature.
Transfer the mixture in a mason jar. Serve as a condiment. Share and enjoy!"
https://panlasangpinoy.com/egg-fried-rice/,Egg Fried Rice Recipe,Side Dish,"4 eggs, 4 cups leftover rice, 1 onion chopped, 1/2 bell pepper chopped, 3 sweet peppers chopped, 2 tablespoons soy sauce, 1 teaspoon sesame oil, 3/4 cup green onion chopped, 1/4 teaspoon salt, 1/2 teaspoon sugar optional, 4 tablespoons cooking oil","Crack the eggs and place in a bowl.
Heat oil in a wok. Once the oil gets hot, pour the eggs into the wok. Cook until the bottom part turns brown and somewhat crispy. Turn the eggs over and do the same to the other side.
Add the peppers and onion. Sauté the ingredients for 1 minute while breaking the eggs apart.
Add half of the leftover rice. Stir fry for 2 minutes.
Add the remaining rice. Continue cooking until all the ingredients are well blended.
Pour the sesame oil and soy sauce. Continue stir frying for 2 minutes.
Season with salt and sugar and add the green onions. Toss until well blended.
Transfer to a serving plate. Serve with your favorite main dish.
Share and enjoy!"
https://panlasangpinoy.com/spicy-eggplant-stir-fry/,Spicy Eggplant Stir Fry Recipe,Main Course,"2 eggplants sliced into serving pieces, 8 string beans, 1 head garlic minced, 1 onion minced, 12 Thai chili peppers, 3 tablespoons cooking oil, 2 tablespoons brown sugar, 3 tablespoons soy sauce, 1 tablespoon white vinegar, 2 tablespoons oyster sauce, 2 teaspoons sesame oil, 1/4 cup water, 2 teaspoons cornstarch","Brush the eggplants with oil. Pan fry until it softens. Remove from the pan and set aside.
Combine all the sauce ingredients in a bowl. Mix well. Set aside.
Heat the remaining oil in a pan. Sauté the garlic, onion, and chili pepper.
Add the string beans once the onion softens. Stir fry for 1 minute.
Pour the sauce into the pan. Cook while stirring until it thickens.
Add the fried eggplant. Continue stir-frying until the string beans get cooked completely.
Transfer to a serving plate. Serve with rice. Share and enjoy!"
https://panlasangpinoy.com/lengua-kare-kare/,Lengua Kare-Kare Recipe,Main Course,"4 lbs. beef tongue, ¾ cups peanut, ¾ cup almonds, 2 bunches bok choy, 1 Chinese eggplant, 12 string beans cut in 2-inch pieces, 1 onion minced, 5 cloves garlic chopped, 2 quarts water, 32 ounces beef broth, 4 tablespoons annatto oil, Salt to taste","Pour water in a pressure cooker. Add ox tongue. Pressure-cook for 45 minutes. Remove the tongue afterwards and let it cool down. Take the skin off the tongue and then slice into serving pieces. Set aside.
Prepare the vegetables by steaming the eggplant and string beans for 10 minutes. Steam the bok choy for 5 minutes.
Prepare the peanuts and almonds by roasting on a pan until the color starts to turn brown. Put the nuts in a food processor and blitz until the mixture turns into a paste-like consistency. Set aside.
Heat annatto oil on a wok. Sauté garlic and onion.
Once the onion softens, add the sliced lengua. Sauté for 2 minutes.
Pour the beef broth into the wok. Cover and let boil. Continue boiling for 10 minutes in low heat setting.
Add the peanut and almond paste. Stir until all ingredients are well blended. Continue cooking uncovered for 7 minutes. Season with salt.
Transfer to a serving bowl and add the steamed vegetables. Serve with shrimp paste (bagoong alamang).
Share and enjoy!"
https://panlasangpinoy.com/estofado-probinsya-style%ef%bf%bc/,Estofado Recipe (Probinsya Style),Main Course,"2 lbs pork shoulder kasim, cubed, 5 saba bananas cut in half, ½ cup brown sugar, 8 ounces pineapple juice, 6 tablespoons soy sauce, 4 laurel leaves dried, 1 star anise, 1 onion chopped, 5 cloves garlic chopped, Salt and ground black pepper to taste, 1 cup cooking oil","In a large bowl, combine pork, garlic, ground black pepper, soy sauce, and pineapple juice. Mix well. Marinate for 40 minutes.
Prepare the saba bananas by frying it. Heat oil in a pan, fry the sliced bananas until it turns medium brown. Remove from the pan and set aside.
Heat around 3 tablespoons of cooking oil in a pan. Sauté garlic and onion until the latter softens.
Add star anise. Continue cooking for 1 minute.
Separate the pork from the marinade by filtering using a kitchen sieve. Sauté the pork until it turns light brown.
Add 1 tablespoon soy sauce and then pour the marinade into the pan. Pour 1 cup water. Cover and let boil.
Add laurel leaves. Cover the pan and adjust your stove to the lowest setting. Cook for 40 minutes.
Remove the star anise. You can discard it.
Add brown sugar. Note: use half as indicated in the recipe first. You can add more later if needed.
Continue cooking until the sauce reduces to half. Add the fried bananas. Continue cooking for 5 minutes.
Transfer it on a serving bowl. Serve. Share and enjoy!"
https://panlasangpinoy.com/how-to-cook-steak-on-stove-with-mashed-potato-and-gravy/,How to Cook Steak,Main Course,"10 ounces T-bone steak, 2 teaspoons salt, 1 sprig rosemary, 2 sprigs thyme, ½ teaspoon ground black pepper, 2 tablespoons butter, 2 tablespoons cooking oil, 1 lb. potato peeled and halved, ½ cup evaporated milk, 1 tablespoon butter, Salt and ground black pepper to taste, 1 Knorr Beef Cube, 3 tablespoons butter, 4 tablespoons all-purpose flour, 1 ¾ cups water, Salt and ground black pepper to taste","Prepare the steak. Season both sides with salt and ground black pepper. Set aside.
Make the mashed potato by boiling it in 1 quart of water for 15 minutes. Note: add 1 teaspoon salt in boiling water before putting the potato in. Drain the water using a colander. Add butter on the hot cooking pot. Put the potato back into the pot. Mash using a potato masher or a fork. Add evaporated milk. Continue mashing until the texture of the potato becomes smooth. Season with salt and ground black pepper. Set aside.
Make the gravy by melting the butter in a saucepan. Add Knorr Beef Cube. Stir. Add all-purpose flour. Continue stirring for 5 to 7 minutes. Add Half the amount of the water as indicated in the ingredient list. Continue stirring until all ingredients are well blended. Season with salt and ground black pepper. Note: add more water as needed to make the consistency thinner per your preference.
Start cooking the steak by heating a cast iron pan. Add cooking oil and butter. Once the butter melts, put the steak into the pan. Sear it for 2 minutes. Add the rosemary and thyme directly to the oil so that it will be infused with the aroma and flavor of the herbs. Continue cooking for 2 minutes. Remove the herbs and discard. Turn the steak over and continue cooking in high heat for 4 minutes.
Take the steak off the pan and place it on a clean plate. Let it rest for at least 5 minutes.
Arrange mashed potato on the side and pour the gravy on it. Serve with steamed vegetables.
Share and enjoy!"
